solver,instance,semantics,time,mem,status,score
mu-toksia,n192p5q2_ve.apx,EE-PR,4.933,2891776,COMPLETED,1
mu-toksia,n224p5q2_ve.apx,EE-PR,10.911,2891776,COMPLETED,1
mu-toksia,n256p3q08n.apx,EE-PR,218.809,88715264,COMPLETED,1
mu-toksia,n256p5q2_e.apx,EE-PR,22.633,2883584,COMPLETED,1
mu-toksia,n320p5q2_n.apx,EE-PR,131.018,89145344,COMPLETED,1
mu-toksia,Small-result-b10.apx,EE-PR,0.274,2883584,COMPLETED,1
mu-toksia,Small-result-b100.apx,EE-PR,0.25,2883584,COMPLETED,1
mu-toksia,Small-result-b101.apx,EE-PR,0.35,2887680,COMPLETED,1
mu-toksia,Small-result-b102.apx,EE-PR,0.256,2887680,COMPLETED,1
mu-toksia,Small-result-b103.apx,EE-PR,0.326,2891776,COMPLETED,1
mu-toksia,Small-result-b104.apx,EE-PR,0.348,2887680,COMPLETED,1
mu-toksia,Small-result-b105.apx,EE-PR,0.334,2887680,COMPLETED,1
mu-toksia,Small-result-b106.apx,EE-PR,0.277,2879488,COMPLETED,1
mu-toksia,Small-result-b107.apx,EE-PR,0.439,2879488,COMPLETED,1
mu-toksia,Small-result-b108.apx,EE-PR,0.267,2891776,COMPLETED,1
mu-toksia,Small-result-b11.apx,EE-PR,0.26,2883584,COMPLETED,1
mu-toksia,Small-result-b12.apx,EE-PR,0.267,2883584,COMPLETED,1
mu-toksia,Small-result-b13.apx,EE-PR,0.263,2891776,COMPLETED,1
mu-toksia,Small-result-b14.apx,EE-PR,0.375,2895872,COMPLETED,1
mu-toksia,Small-result-b15.apx,EE-PR,0.254,2883584,COMPLETED,1
mu-toksia,Small-result-b16.apx,EE-PR,0.254,2887680,COMPLETED,1
mu-toksia,Small-result-b17.apx,EE-PR,0.39,2891776,COMPLETED,1
mu-toksia,Small-result-b18.apx,EE-PR,0.252,2883584,COMPLETED,1
mu-toksia,Small-result-b19.apx,EE-PR,0.251,2887680,COMPLETED,1
mu-toksia,Small-result-b2.apx,EE-PR,0.256,2879488,COMPLETED,1
mu-toksia,Small-result-b20.apx,EE-PR,0.252,2879488,COMPLETED,1
mu-toksia,Small-result-b21.apx,EE-PR,0.265,2887680,COMPLETED,1
mu-toksia,Small-result-b22.apx,EE-PR,0.265,2887680,COMPLETED,1
mu-toksia,Small-result-b23.apx,EE-PR,0.268,2887680,COMPLETED,1
mu-toksia,Small-result-b24.apx,EE-PR,0.272,2887680,COMPLETED,1
mu-toksia,Small-result-b25.apx,EE-PR,0.296,2887680,COMPLETED,1
mu-toksia,Small-result-b26.apx,EE-PR,0.289,2875392,COMPLETED,1
mu-toksia,Small-result-b27.apx,EE-PR,0.265,2883584,COMPLETED,1
mu-toksia,Small-result-b28.apx,EE-PR,0.354,2887680,COMPLETED,1
mu-toksia,Small-result-b29.apx,EE-PR,0.336,2891776,COMPLETED,1
mu-toksia,Small-result-b3.apx,EE-PR,0.258,2883584,COMPLETED,1
mu-toksia,Small-result-b30.apx,EE-PR,0.397,2887680,COMPLETED,1
mu-toksia,Small-result-b31.apx,EE-PR,0.267,3051520,COMPLETED,1
mu-toksia,Small-result-b33.apx,EE-PR,0.262,2887680,COMPLETED,1
mu-toksia,Small-result-b34.apx,EE-PR,0.386,2887680,COMPLETED,1
mu-toksia,Small-result-b35.apx,EE-PR,0.377,3051520,COMPLETED,1
mu-toksia,Small-result-b36.apx,EE-PR,0.266,2887680,COMPLETED,1
mu-toksia,Small-result-b37.apx,EE-PR,0.256,2883584,COMPLETED,1
mu-toksia,Small-result-b38.apx,EE-PR,0.264,2891776,COMPLETED,1
mu-toksia,Small-result-b39.apx,EE-PR,0.38,2891776,COMPLETED,1
mu-toksia,Small-result-b4.apx,EE-PR,0.266,2883584,COMPLETED,1
mu-toksia,Small-result-b40.apx,EE-PR,0.259,2887680,COMPLETED,1
mu-toksia,Small-result-b41.apx,EE-PR,0.267,2883584,COMPLETED,1
mu-toksia,Small-result-b42.apx,EE-PR,0.244,2875392,COMPLETED,1
mu-toksia,Small-result-b43.apx,EE-PR,0.268,2887680,COMPLETED,1
mu-toksia,Small-result-b44.apx,EE-PR,0.267,2891776,COMPLETED,1
mu-toksia,Small-result-b45.apx,EE-PR,0.311,2891776,COMPLETED,1
mu-toksia,Small-result-b46.apx,EE-PR,0.263,2883584,COMPLETED,1
mu-toksia,Small-result-b47.apx,EE-PR,0.368,2879488,COMPLETED,1
mu-toksia,Small-result-b48.apx,EE-PR,0.265,2891776,COMPLETED,1
mu-toksia,Small-result-b49.apx,EE-PR,0.267,2883584,COMPLETED,1
mu-toksia,Small-result-b5.apx,EE-PR,0.262,2887680,COMPLETED,1
mu-toksia,Small-result-b50.apx,EE-PR,0.265,2883584,COMPLETED,1
mu-toksia,Small-result-b51.apx,EE-PR,0.257,2879488,COMPLETED,1
mu-toksia,Small-result-b52.apx,EE-PR,0.271,2887680,COMPLETED,1
mu-toksia,Small-result-b53.apx,EE-PR,0.329,2891776,COMPLETED,1
mu-toksia,Small-result-b54.apx,EE-PR,0.382,2887680,COMPLETED,1
mu-toksia,Small-result-b55.apx,EE-PR,0.27,2887680,COMPLETED,1
mu-toksia,Small-result-b56.apx,EE-PR,0.393,2891776,COMPLETED,1
mu-toksia,Small-result-b57.apx,EE-PR,0.268,2887680,COMPLETED,1
mu-toksia,Small-result-b58.apx,EE-PR,0.271,2887680,COMPLETED,1
mu-toksia,Small-result-b59.apx,EE-PR,0.265,3051520,COMPLETED,1
mu-toksia,Small-result-b6.apx,EE-PR,0.255,2887680,COMPLETED,1
mu-toksia,Small-result-b60.apx,EE-PR,0.269,2891776,COMPLETED,1
mu-toksia,Small-result-b61.apx,EE-PR,0.268,2883584,COMPLETED,1
mu-toksia,Small-result-b62.apx,EE-PR,0.271,2887680,COMPLETED,1
mu-toksia,Small-result-b63.apx,EE-PR,0.265,2891776,COMPLETED,1
mu-toksia,Small-result-b64.apx,EE-PR,0.265,2891776,COMPLETED,1
mu-toksia,Small-result-b65.apx,EE-PR,0.253,2879488,COMPLETED,1
mu-toksia,Small-result-b66.apx,EE-PR,0.269,2883584,COMPLETED,1
mu-toksia,Small-result-b67.apx,EE-PR,0.267,2883584,COMPLETED,1
mu-toksia,Small-result-b68.apx,EE-PR,0.253,2879488,COMPLETED,1
mu-toksia,Small-result-b69.apx,EE-PR,0.372,2887680,COMPLETED,1
mu-toksia,Small-result-b70.apx,EE-PR,0.268,2883584,COMPLETED,1
mu-toksia,Small-result-b71.apx,EE-PR,0.269,2887680,COMPLETED,1
mu-toksia,Small-result-b72.apx,EE-PR,0.392,2891776,COMPLETED,1
mu-toksia,Small-result-b73.apx,EE-PR,0.262,2883584,COMPLETED,1
mu-toksia,Small-result-b74.apx,EE-PR,0.262,2891776,COMPLETED,1
mu-toksia,Small-result-b75.apx,EE-PR,0.265,2887680,COMPLETED,1
mu-toksia,Small-result-b76.apx,EE-PR,0.253,2887680,COMPLETED,1
mu-toksia,Small-result-b77.apx,EE-PR,0.277,2887680,COMPLETED,1
mu-toksia,Small-result-b78.apx,EE-PR,0.268,2883584,COMPLETED,1
mu-toksia,Small-result-b79.apx,EE-PR,0.259,2879488,COMPLETED,1
mu-toksia,Small-result-b8.apx,EE-PR,0.269,2887680,COMPLETED,1
mu-toksia,Small-result-b80.apx,EE-PR,0.269,2891776,COMPLETED,1
mu-toksia,Small-result-b81.apx,EE-PR,0.263,2895872,COMPLETED,1
mu-toksia,Small-result-b82.apx,EE-PR,0.269,2891776,COMPLETED,1
mu-toksia,Small-result-b83.apx,EE-PR,0.266,2887680,COMPLETED,1
mu-toksia,Small-result-b84.apx,EE-PR,0.268,2891776,COMPLETED,1
mu-toksia,Small-result-b85.apx,EE-PR,0.267,2887680,COMPLETED,1
mu-toksia,Small-result-b86.apx,EE-PR,0.254,2887680,COMPLETED,1
mu-toksia,Small-result-b87.apx,EE-PR,0.372,2887680,COMPLETED,1
mu-toksia,Small-result-b88.apx,EE-PR,0.37,2891776,COMPLETED,1
mu-toksia,Small-result-b89.apx,EE-PR,0.375,3051520,COMPLETED,1
mu-toksia,Small-result-b9.apx,EE-PR,0.373,2891776,COMPLETED,1
mu-toksia,Small-result-b90.apx,EE-PR,0.267,2891776,COMPLETED,1
mu-toksia,Small-result-b91.apx,EE-PR,0.271,2887680,COMPLETED,1
mu-toksia,Small-result-b92.apx,EE-PR,0.258,2887680,COMPLETED,1
mu-toksia,Small-result-b93.apx,EE-PR,0.271,2887680,COMPLETED,1
mu-toksia,Small-result-b94.apx,EE-PR,0.242,2887680,COMPLETED,1
mu-toksia,Small-result-b95.apx,EE-PR,0.271,2891776,COMPLETED,1
mu-toksia,Small-result-b96.apx,EE-PR,0.269,2875392,COMPLETED,1
mu-toksia,Small-result-b97.apx,EE-PR,0.279,2883584,COMPLETED,1
mu-toksia,Small-result-b98.apx,EE-PR,0.268,2887680,COMPLETED,1
mu-toksia,Small-result-b99.apx,EE-PR,0.38,2883584,COMPLETED,1
mu-toksia,T-1-admbuster_1000.apx,EE-PR,0.266,2879488,COMPLETED,1
mu-toksia,T-1-admbuster_2000.apx,EE-PR,0.278,2887680,COMPLETED,1
mu-toksia,T-1-admbuster_4000.apx,EE-PR,0.31,2891776,COMPLETED,1
mu-toksia,T-1-admbuster_6000.apx,EE-PR,0.384,2883584,COMPLETED,1
mu-toksia,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.apx,EE-PR,0.259,2887680,COMPLETED,1
mu-toksia,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.apx,EE-PR,0.266,2887680,COMPLETED,1
mu-toksia,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.apx,EE-PR,0.255,2887680,COMPLETED,1
mu-toksia,T-1-BA_100_10_3.apx,EE-PR,0.255,2883584,COMPLETED,1
mu-toksia,T-1-BA_100_10_5.apx,EE-PR,0.268,2891776,COMPLETED,1
mu-toksia,T-1-BA_20_60_3.apx,EE-PR,0.315,2891776,COMPLETED,1
mu-toksia,T-1-BA_40_50_2.apx,EE-PR,0.264,2875392,COMPLETED,1
mu-toksia,T-1-BA_80_30_3.apx,EE-PR,0.277,2883584,COMPLETED,1
mu-toksia,T-1-caravan-airport-transportation_20151216_1604.gml.20.apx,EE-PR,0.258,2883584,COMPLETED,1
mu-toksia,T-1-cascadespoint-or-us.gml.20.apx,EE-PR,0.389,2883584,COMPLETED,1
mu-toksia,T-1-ER_100_30_5.apx,EE-PR,0.337,2879488,COMPLETED,1
mu-toksia,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.apx,EE-PR,0.269,2887680,COMPLETED,1
mu-toksia,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.apx,EE-PR,0.258,2887680,COMPLETED,1
mu-toksia,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-PR,0.257,2883584,COMPLETED,1
mu-toksia,T-1-grd_1222_5_4.apx,EE-PR,0.36,2887680,COMPLETED,1
mu-toksia,T-1-grd_156_3_6.apx,EE-PR,0.269,2887680,COMPLETED,1
mu-toksia,T-1-grd_1892_1_3.apx,EE-PR,0.355,2887680,COMPLETED,1
mu-toksia,T-1-grd_2130_2_7.apx,EE-PR,0.31,2883584,COMPLETED,1
mu-toksia,T-1-stb_127_253.apx,EE-PR,0.27,2891776,COMPLETED,1
mu-toksia,T-1-stb_192_170.apx,EE-PR,0.391,2887680,COMPLETED,1
mu-toksia,T-1-stb_218_401.apx,EE-PR,0.27,2875392,COMPLETED,1
mu-toksia,T-1-stb_280_229.apx,EE-PR,0.301,2895872,COMPLETED,1
mu-toksia,T-2-admbuster_10000.apx,EE-PR,0.432,2891776,COMPLETED,1
mu-toksia,T-2-admbuster_8000.apx,EE-PR,0.385,2887680,COMPLETED,1
mu-toksia,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.apx,EE-PR,0.33,2879488,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.apx,EE-PR,0.398,2887680,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-PR,0.395,2883584,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.apx,EE-PR,0.345,2891776,COMPLETED,1
mu-toksia,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-PR,0.401,2887680,COMPLETED,1
mu-toksia,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.apx,EE-PR,0.365,2883584,COMPLETED,1
mu-toksia,T-2-grd_1697_5_7.apx,EE-PR,0.417,2887680,COMPLETED,1
mu-toksia,T-2-grd_3018_3_7.apx,EE-PR,0.562,2891776,COMPLETED,1
mu-toksia,T-2-grd_3434_3_2.apx,EE-PR,0.506,2883584,COMPLETED,1
mu-toksia,T-2-grd_4383_1_10.apx,EE-PR,0.486,2891776,COMPLETED,1
mu-toksia,T-2-grd_5178_1_1.apx,EE-PR,0.555,2887680,COMPLETED,1
mu-toksia,T-2-stb_265_466.apx,EE-PR,12.934,2891776,COMPLETED,1
mu-toksia,T-2-stb_339_81.apx,EE-PR,4.081,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-PR,0.488,2891776,COMPLETED,1
mu-toksia,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.apx,EE-PR,0.648,2891776,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-PR,0.582,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.apx,EE-PR,0.534,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-PR,0.602,2879488,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-PR,0.483,2891776,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-PR,0.469,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-PR,0.524,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-PR,0.478,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-PR,0.578,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-PR,0.578,2887680,COMPLETED,1
mu-toksia,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-PR,0.571,2883584,COMPLETED,1
mu-toksia,T-3-grd_8034_1_2.apx,EE-PR,0.893,2891776,COMPLETED,1
mu-toksia,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-PR,0.916,2879488,COMPLETED,1
mu-toksia,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-PR,0.886,2879488,COMPLETED,1
mu-toksia,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-PR,1.026,2891776,COMPLETED,1
mu-toksia,T-4-grd_6756_4_7.apx,EE-PR,1.457,2875392,COMPLETED,1
mu-toksia,T-4-grd_8020_3_4.apx,EE-PR,1.688,2887680,COMPLETED,1
pyglaf,A-1-admbuster_1000.apx,EE-PR,0.688,2887680,COMPLETED,1
pyglaf,A-1-admbuster_2000.apx,EE-PR,0.725,2891776,COMPLETED,1
pyglaf,A-1-admbuster_4000.apx,EE-PR,0.71,2887680,COMPLETED,1
pyglaf,A-1-admbuster_6000.apx,EE-PR,0.897,2887680,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.apx,EE-PR,0.592,2891776,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.apx,EE-PR,0.575,2887680,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.apx,EE-PR,0.658,2883584,COMPLETED,1
pyglaf,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.apx,EE-PR,0.661,2879488,COMPLETED,1
pyglaf,A-1-BA_120_30_3.apx,EE-PR,0.68,2887680,COMPLETED,1
pyglaf,A-1-BA_180_10_2.apx,EE-PR,0.629,2875392,COMPLETED,1
pyglaf,A-1-BA_200_10_5.apx,EE-PR,0.673,2887680,COMPLETED,1
pyglaf,A-1-BA_40_80_5.apx,EE-PR,0.635,2883584,COMPLETED,1
pyglaf,A-1-BA_60_70_3.apx,EE-PR,0.7,2891776,COMPLETED,1
pyglaf,A-1-brookings-or-us.gml.50.apx,EE-PR,0.598,2887680,COMPLETED,1
pyglaf,A-1-caravan-or-us.gml.80.apx,EE-PR,0.654,2887680,COMPLETED,1
pyglaf,A-1-ER_100_100_1.apx,EE-PR,0.762,2887680,COMPLETED,1
pyglaf,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.apx,EE-PR,0.663,2891776,COMPLETED,1
pyglaf,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.apx,EE-PR,0.586,2891776,COMPLETED,1
pyglaf,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-PR,0.639,2883584,COMPLETED,1
pyglaf,A-1-grd_1790_4_8.apx,EE-PR,2.158,2883584,COMPLETED,1
pyglaf,A-1-grd_2065_1_8.apx,EE-PR,1.002,3051520,COMPLETED,1
pyglaf,A-1-grd_418_2_9.apx,EE-PR,0.695,2887680,COMPLETED,1
pyglaf,A-1-grd_489_5_8.apx,EE-PR,0.737,2891776,COMPLETED,1
pyglaf,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.apx,EE-PR,0.571,2891776,COMPLETED,1
pyglaf,A-1-stb_190_70.apx,EE-PR,0.66,2887680,COMPLETED,1
pyglaf,A-1-stb_291_2.apx,EE-PR,4.61,2887680,COMPLETED,1
pyglaf,A-1-stb_389_42.apx,EE-PR,0.714,2887680,COMPLETED,1
pyglaf,A-1-stb_437_137.apx,EE-PR,0.679,2887680,COMPLETED,1
pyglaf,A-2-admbuster_10000.apx,EE-PR,1.054,2879488,COMPLETED,1
pyglaf,A-2-admbuster_8000.apx,EE-PR,0.944,2891776,COMPLETED,1
pyglaf,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-PR,5.789,2891776,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.apx,EE-PR,4.158,2883584,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-PR,3.4,2879488,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,EE-PR,3.142,2879488,COMPLETED,1
pyglaf,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-PR,4.111,2879488,COMPLETED,1
pyglaf,A-2-BA_180_20_1.apx,EE-PR,0.667,2891776,COMPLETED,1
pyglaf,A-2-BA_200_30_2.apx,EE-PR,0.674,2883584,COMPLETED,1
pyglaf,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,EE-PR,0.959,2883584,COMPLETED,1
pyglaf,A-2-grd_1697_5_7.apx,EE-PR,2.069,2883584,COMPLETED,1
pyglaf,A-2-grd_1948_5_1.apx,EE-PR,2.902,2883584,COMPLETED,1
pyglaf,A-2-grd_3018_3_7.apx,EE-PR,3.616,2891776,COMPLETED,1
pyglaf,A-2-grd_3908_2_1.apx,EE-PR,3.291,2887680,COMPLETED,1
pyglaf,A-2-grd_5178_1_1.apx,EE-PR,3.625,2883584,COMPLETED,1
pyglaf,A-2-stb_422_250.apx,EE-PR,33.428,43642880,COMPLETED,1
pyglaf,A-2-stb_428_430.apx,EE-PR,21.743,2887680,COMPLETED,1
pyglaf,A-2-stb_547_485.apx,EE-PR,40.879,45125632,COMPLETED,1
pyglaf,A-2-WS_300_16_70_30.apx,EE-PR,27.311,2891776,COMPLETED,1
pyglaf,A-2-WS_300_16_90_30.apx,EE-PR,15.203,2879488,COMPLETED,1
pyglaf,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.apx,EE-PR,4.664,2891776,COMPLETED,1
pyglaf,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-PR,6.365,2879488,COMPLETED,1
pyglaf,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-PR,10.704,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-PR,6.709,2891776,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-PR,5.199,2891776,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-PR,4.549,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.apx,EE-PR,7.107,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-PR,7.526,2887680,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-PR,4.902,2887680,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-PR,8.468,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-PR,9.753,2883584,COMPLETED,1
pyglaf,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-PR,7.217,2891776,COMPLETED,1
pyglaf,A-3-bw2.pfile-4-02.pddl.2.cnf.apx,EE-PR,1.085,2887680,COMPLETED,1
pyglaf,A-3-grd_8034_1_2.apx,EE-PR,8.58,2891776,COMPLETED,1
pyglaf,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-PR,19.186,3047424,COMPLETED,1
pyglaf,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-PR,18.263,2883584,COMPLETED,1
pyglaf,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-PR,19.712,2887680,COMPLETED,1
pyglaf,A-4-grd_7891_3_9.apx,EE-PR,57.859,392151040,COMPLETED,1
pyglaf,B-1-admbuster_1000.apx,EE-PR,0.681,2879488,COMPLETED,1
pyglaf,B-1-admbuster_2000.apx,EE-PR,0.788,2883584,COMPLETED,1
pyglaf,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.apx,EE-PR,2.6,2887680,COMPLETED,1
pyglaf,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.apx,EE-PR,0.704,2887680,COMPLETED,1
pyglaf,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.apx,EE-PR,0.664,2883584,COMPLETED,1
pyglaf,B-1-BA_100_20_1.apx,EE-PR,0.678,2891776,COMPLETED,1
pyglaf,B-1-BA_120_20_2.apx,EE-PR,0.728,2879488,COMPLETED,1
pyglaf,B-1-BA_40_30_3.apx,EE-PR,0.667,2891776,COMPLETED,1
pyglaf,B-1-BA_40_60_2.apx,EE-PR,0.733,2879488,COMPLETED,1
pyglaf,B-1-BA_40_80_4.apx,EE-PR,0.66,2887680,COMPLETED,1
pyglaf,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.apx,EE-PR,0.738,2887680,COMPLETED,1
pyglaf,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.apx,EE-PR,0.684,2883584,COMPLETED,1
pyglaf,B-1-grd_156_3_6.apx,EE-PR,0.663,2875392,COMPLETED,1
pyglaf,B-1-grd_1892_1_3.apx,EE-PR,0.962,2891776,COMPLETED,1
pyglaf,B-1-grd_1948_5_1.apx,EE-PR,3.047,2887680,COMPLETED,1
pyglaf,B-1-grd_3018_3_7.apx,EE-PR,5.165,2875392,COMPLETED,1
pyglaf,B-1-massachusetts-archiver_20090912_0208.gml.50.apx,EE-PR,0.742,2883584,COMPLETED,1
pyglaf,B-1-stb_138_162.apx,EE-PR,0.676,2883584,COMPLETED,1
pyglaf,B-1-stb_161_74.apx,EE-PR,0.734,2883584,COMPLETED,1
pyglaf,B-1-stb_199_128.apx,EE-PR,0.735,2887680,COMPLETED,1
pyglaf,B-1-university-of-pretoria_20150805_1406.normalized.gml.80.apx,EE-PR,0.655,2891776,COMPLETED,1
pyglaf,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-PR,13.762,2883584,COMPLETED,1
pyglaf,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-PR,14.602,2883584,COMPLETED,1
pyglaf,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.apx,EE-PR,13.318,2891776,COMPLETED,1
pyglaf,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-PR,7.111,2891776,COMPLETED,1
pyglaf,B-2-BA_140_30_5.apx,EE-PR,0.667,2895872,COMPLETED,1
pyglaf,B-2-comune-di-castellanza_20151218_2338.gml.80.apx,EE-PR,1.024,2891776,COMPLETED,1
pyglaf,B-2-stb_287_202.apx,EE-PR,5.668,2887680,COMPLETED,1
pyglaf,B-2-stb_291_2.apx,EE-PR,5.045,2891776,COMPLETED,1
pyglaf,B-2-stb_330_291.apx,EE-PR,4.336,2887680,COMPLETED,1
pyglaf,B-2-stb_410_118.apx,EE-PR,5.756,2887680,COMPLETED,1
pyglaf,B-2-stb_625_161.apx,EE-PR,1.794,2887680,COMPLETED,1
pyglaf,B-2-WS_200_20_90_50.apx,EE-PR,5.269,2891776,COMPLETED,1
pyglaf,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-PR,14.668,2891776,COMPLETED,1
pyglaf,B-3-stb_327_100.apx,EE-PR,100.776,58335232,COMPLETED,1
pyglaf,B-3-stb_339_393.apx,EE-PR,54.97,48029696,COMPLETED,1
pyglaf,B-3-stb_380_405.apx,EE-PR,10.256,2883584,COMPLETED,1
pyglaf,B-3-stb_390_450.apx,EE-PR,12.316,2883584,COMPLETED,1
pyglaf,B-3-stb_428_430.apx,EE-PR,21.343,2887680,COMPLETED,1
pyglaf,B-3-stb_430_209.apx,EE-PR,18.455,2887680,COMPLETED,1
pyglaf,B-3-stb_457_193.apx,EE-PR,18.81,2891776,COMPLETED,1
pyglaf,B-3-stb_522_11.apx,EE-PR,4.635,2883584,COMPLETED,1
pyglaf,B-3-stb_590_330.apx,EE-PR,5.088,2887680,COMPLETED,1
pyglaf,B-3-stb_696_368.apx,EE-PR,13.9,2883584,COMPLETED,1
pyglaf,B-3-stb_696_412.apx,EE-PR,10.905,2891776,COMPLETED,1
pyglaf,B-3-stb_763_492.apx,EE-PR,6.872,2883584,COMPLETED,1
pyglaf,B-3-stb_767_429.apx,EE-PR,7.236,2883584,COMPLETED,1
pyglaf,B-3-WS_300_16_70_30.apx,EE-PR,26.171,2879488,COMPLETED,1
pyglaf,B-3-WS_300_16_90_30.apx,EE-PR,14.426,2887680,COMPLETED,1
pyglaf,B-4-stb_547_485.apx,EE-PR,26.227,2879488,COMPLETED,1
pyglaf,C-1-admbuster_1000.apx,EE-PR,0.679,2887680,COMPLETED,1
pyglaf,C-1-admbuster_10000.apx,EE-PR,1.027,2891776,COMPLETED,1
pyglaf,C-1-admbuster_6000.apx,EE-PR,0.878,2883584,COMPLETED,1
pyglaf,C-1-admbuster_8000.apx,EE-PR,1.133,2887680,COMPLETED,1
pyglaf,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08.apx,EE-PR,0.663,2887680,COMPLETED,1
pyglaf,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07.apx,EE-PR,0.669,2887680,COMPLETED,1
