slover,instance,track,cpu-time,memory,status,score
ASPARTIX-V,2021/e_7_4_10,CE-PR,600.097,3741116,TIMEOUT,0
ASPARTIX-V,2021/be_7_9_10,CE-PR,600.117,4370004,TIMEOUT,0
ASPARTIX-V,2021/b_7_4_10,CE-PR,600.136,3857700,TIMEOUT,0
ASPARTIX-V,2021/b_5_10_7,CE-PR,600.068,2440460,TIMEOUT,0
ASPARTIX-V,2021/b_8_8_6,CE-PR,600.281,8992568,TIMEOUT,0
ASPARTIX-V,2021/b_9_3_10,CE-PR,600.495,14412884,TIMEOUT,0
ASPARTIX-V,2021/e_9_6_9,CE-PR,600.544,14357176,TIMEOUT,0
ASPARTIX-V,2021/be_6_8_9,CE-PR,600.079,2304572,TIMEOUT,0
ASPARTIX-V,2021/e_8_10_10,CE-PR,600.294,8292684,TIMEOUT,0
ASPARTIX-V,2021/be_6_7_10,CE-PR,600.073,2178300,TIMEOUT,0
ASPARTIX-V,2021/e_5_6_9,CE-PR,600.142,3209796,TIMEOUT,0
ASPARTIX-V,2021/e_7_8_7,CE-PR,600.107,3993844,TIMEOUT,0
ASPARTIX-V,2021/b_9_9_10,CE-PR,600.605,17703988,TIMEOUT,0
ASPARTIX-V,2021/be_5_8_8,CE-PR,600.127,2772732,TIMEOUT,0
ASPARTIX-V,2021/be_7_6_7,CE-PR,600.107,3911284,TIMEOUT,0
ASPARTIX-V,2021/b_8_4_10,CE-PR,600.278,7535260,TIMEOUT,0
ASPARTIX-V,2021/b_9_6_7,CE-PR,600.59,17007052,TIMEOUT,0
ASPARTIX-V,2021/e_8_4_10,CE-PR,600.221,6923228,TIMEOUT,0
ASPARTIX-V,2021/e_9_8_6,CE-PR,600.576,15823068,TIMEOUT,0
ASPARTIX-V,2021/be_9_2_6,CE-PR,600.461,13526036,TIMEOUT,0
ASPARTIX-V,2021/be_9_5_10,CE-PR,600.527,15567856,TIMEOUT,0
ASPARTIX-V,2021/be_6_10_6,CE-PR,600.043,2393096,TIMEOUT,0
ASPARTIX-V,2021/be_9_10_6,CE-PR,600.628,18485836,TIMEOUT,0
ASPARTIX-V,2021/e_6_6_7,CE-PR,600.065,2635200,TIMEOUT,0
ASPARTIX-V,2021/b_7_10_8,CE-PR,600.13,4778316,TIMEOUT,0
ASPARTIX-V,2021/b_10_8_10,CE-PR,601.142,33615120,TIMEOUT,0
ASPARTIX-V,2021/be_10_9_10,CE-PR,601.205,33011624,TIMEOUT,0
ASPARTIX-V,2021/b_8_4_7,CE-PR,600.239,7529020,TIMEOUT,0
ASPARTIX-V,2021/e_6_9_10,CE-PR,600.095,2511956,TIMEOUT,0
ASPARTIX-V,2021/b_9_4_10,CE-PR,600.522,15717584,TIMEOUT,0
ASPARTIX-V,2021/be_5_6_6,CE-PR,600.126,2826396,TIMEOUT,0
ASPARTIX-V,2021/e_6_10_10,CE-PR,600.101,2630568,TIMEOUT,0
ASPARTIX-V,2021/e_8_10_8,CE-PR,600.288,8274444,TIMEOUT,0
ASPARTIX-V,2021/b_5_2_8,CE-PR,600.108,2569124,TIMEOUT,0
ASPARTIX-V,2021/b_6_10_8,CE-PR,600.051,2495856,TIMEOUT,0
ASPARTIX-V,2021/be_8_10_8,CE-PR,600.278,8828936,TIMEOUT,0
ASPARTIX-V,2021/b_6_8_10,CE-PR,600.047,2412180,TIMEOUT,0
ASPARTIX-V,2021/b_6_2_7,CE-PR,600.079,2212336,TIMEOUT,0
ASPARTIX-V,2021/b_8_6_9,CE-PR,600.258,8490440,TIMEOUT,0
ASPARTIX-V,2021/b_7_2_7,CE-PR,600.089,3808964,TIMEOUT,0
ASPARTIX-V,2021/e_9_6_7,CE-PR,600.54,14363376,TIMEOUT,0
ASPARTIX-V,2021/be_8_8_10,CE-PR,600.267,8534932,TIMEOUT,0
ASPARTIX-V,2021/b_7_1_10,CE-PR,600.093,3696224,TIMEOUT,0
ASPARTIX-V,2021/e_6_10_8,CE-PR,600.089,2393916,TIMEOUT,0
ASPARTIX-V,2021/b_6_4_8,CE-PR,600.041,2127116,TIMEOUT,0
ASPARTIX-V,2021/e_6_2_10,CE-PR,600.109,2820344,TIMEOUT,0
ASPARTIX-V,2021/e_6_7_10,CE-PR,600.052,2421604,TIMEOUT,0
ASPARTIX-V,2021/be_5_4_8,CE-PR,600.086,2776868,TIMEOUT,0
ASPARTIX-V,2021/e_7_2_9,CE-PR,600.126,3585000,TIMEOUT,0
ASPARTIX-V,2021/e_7_8_8,CE-PR,600.14,3993724,TIMEOUT,0
ASPARTIX-V,2021/b_8_2_7,CE-PR,600.251,7029908,TIMEOUT,0
ASPARTIX-V,2021/e_6_8_9,CE-PR,600.071,2707540,TIMEOUT,0
ASPARTIX-V,2021/e_9_10_10,CE-PR,600.602,16489432,TIMEOUT,0
ASPARTIX-V,2021/e_9_2_6,CE-PR,600.488,13120124,TIMEOUT,0
ASPARTIX-V,2021/b_8_6_10,CE-PR,600.258,8466088,TIMEOUT,0
ASPARTIX-V,2021/be_5_9_10,CE-PR,600.09,2810972,TIMEOUT,0
ASPARTIX-V,2021/be_5_10_9,CE-PR,600.126,2832412,TIMEOUT,0
ASPARTIX-V,2021/e_9_3_10,CE-PR,600.458,13425540,TIMEOUT,0
ASPARTIX-V,2021/be_7_8_8,CE-PR,600.115,4272568,TIMEOUT,0
ASPARTIX-V,2021/be_9_8_8,CE-PR,600.577,17198380,TIMEOUT,0
ASPARTIX-V,2021/e_8_4_8,CE-PR,600.219,6927484,TIMEOUT,0
ASPARTIX-V,2021/b_8_3_10,CE-PR,600.234,7286168,TIMEOUT,0
ASPARTIX-V,2021/be_5_10_10,CE-PR,600.117,2777396,TIMEOUT,0
ASPARTIX-V,2021/be_9_6_10,CE-PR,600.571,15994792,TIMEOUT,0
ASPARTIX-V,2021/be_5_8_6,CE-PR,600.127,2851388,TIMEOUT,0
ASPARTIX-V,2021/b_7_10_9,CE-PR,600.126,4758940,TIMEOUT,0
ASPARTIX-V,2021/b_7_8_10,CE-PR,600.115,4481796,TIMEOUT,0
ASPARTIX-V,2021/b_9_2_8,CE-PR,600.509,13904980,TIMEOUT,0
ASPARTIX-V,2021/be_7_4_6,CE-PR,600.134,3887552,TIMEOUT,0
ASPARTIX-V,2021/b_5_10_9,CE-PR,600.069,2551380,TIMEOUT,0
ASPARTIX-V,2021/e_6_6_8,CE-PR,600.097,2577920,TIMEOUT,0
ASPARTIX-V,2021/b_6_2_8,CE-PR,600.049,2301864,TIMEOUT,0
ASPARTIX-V,2021/e_5_8_6,CE-PR,600.137,3148568,TIMEOUT,0
ASPARTIX-V,2021/e_8_7_10,CE-PR,600.273,7368364,TIMEOUT,0
ASPARTIX-V,2021/b_5_2_9,CE-PR,600.105,2496184,TIMEOUT,0
ASPARTIX-V,2021/e_7_9_10,CE-PR,600.11,4122920,TIMEOUT,0
ASPARTIX-V,2021/b_10_2_10,CE-PR,600.912,25328348,TIMEOUT,0
ASPARTIX-V,2021/e_5_2_9,CE-PR,600.143,3237840,TIMEOUT,0
ASPARTIX-V,2021/be_6_10_7,CE-PR,600.082,2399832,TIMEOUT,0
ASPARTIX-V,2021/be_5_2_9,CE-PR,600.134,3108712,TIMEOUT,0
ASPARTIX-V,2021/be_7_4_9,CE-PR,600.101,3864908,TIMEOUT,0
ASPARTIX-V,2021/be_5_10_8,CE-PR,600.123,2772472,TIMEOUT,0
ASPARTIX-V,2021/e_9_1_10,CE-PR,600.428,12802524,TIMEOUT,0
ASPARTIX-V,2021/b_7_6_7,CE-PR,600.14,4257088,TIMEOUT,0
ASPARTIX-V,2021/b_7_6_8,CE-PR,600.112,4251668,TIMEOUT,0
ASPARTIX-V,2021/b_6_8_6,CE-PR,600.082,2403448,TIMEOUT,0
ASPARTIX-V,2021/be_5_4_7,CE-PR,600.126,2846988,TIMEOUT,0
ASPARTIX-V,2021/e_5_8_7,CE-PR,600.106,3166040,TIMEOUT,0
ASPARTIX-V,2021/b_7_3_10,CE-PR,600.134,3907332,TIMEOUT,0
ASPARTIX-V,2021/be_5_1_10,CE-PR,600.106,3151628,TIMEOUT,0
ASPARTIX-V,2021/b_5_4_9,CE-PR,600.111,2604088,TIMEOUT,0
ASPARTIX-V,2021/b_10_9_10,CE-PR,601.19,34805852,TIMEOUT,0
ASPARTIX-V,2021/be_7_2_6,CE-PR,600.127,3702548,TIMEOUT,0
ASPARTIX-V,2021/be_7_4_8,CE-PR,600.096,3882092,TIMEOUT,0
ASPARTIX-V,2021/b_6_2_10,CE-PR,600.042,2152648,TIMEOUT,0
ASPARTIX-V,2021/e_9_2_9,CE-PR,600.453,13123396,TIMEOUT,0
ASPARTIX-V,2021/b_5_4_8,CE-PR,600.107,2549124,TIMEOUT,0
ASPARTIX-V,2019/n224p5q2_ve,CE-PR,6.31937,371676,COMPLETED,1
ASPARTIX-V,2019/T-4-grd_6756_4_7,CE-PR,15.9076,1112044,COMPLETED,1
ASPARTIX-V,2019/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10,CE-PR,5.94521,675928,COMPLETED,1
ASPARTIX-V,2019/B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10,CE-PR,10.0171,864620,COMPLETED,1
ASPARTIX-V,2019/A-4-grd_7891_3_9,CE-PR,16.2602,1113384,COMPLETED,1
ASPARTIX-V,2019/A-2-stb_428_430,CE-PR,7.99657,352644,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_696_412,CE-PR,3.20711,354140,COMPLETED,1
ASPARTIX-V,2019/B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,CE-PR,9.64605,842408,COMPLETED,1
ASPARTIX-V,2019/A-2-stb_422_250,CE-PR,10.4273,353256,COMPLETED,1
ASPARTIX-V,2019/T-2-stb_265_466,CE-PR,7.46347,351984,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_depvary_step4_batch_yyy05,CE-PR,5.876,676636,COMPLETED,1
ASPARTIX-V,2019/B-2-stb_410_118,CE-PR,1.4059,351928,COMPLETED,1
ASPARTIX-V,2019/C-1-grd_8034_1_2,CE-PR,5.61659,634352,COMPLETED,1
ASPARTIX-V,2019/Medium-result-b1,CE-PR,1.38784,418340,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,CE-PR,3.07966,510624,COMPLETED,1
ASPARTIX-V,2019/B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,14.5949,1099180,COMPLETED,1
ASPARTIX-V,2019/Medium-result-b25,CE-PR,2.613,475436,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,CE-PR,4.19529,608712,COMPLETED,1
ASPARTIX-V,2019/C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,CE-PR,4.83772,633408,COMPLETED,1
ASPARTIX-V,2019/A-2-WS_300_16_90_30,CE-PR,6.21575,351600,COMPLETED,1
ASPARTIX-V,2019/B-4-stb_547_485,CE-PR,8.86149,353528,COMPLETED,1
ASPARTIX-V,2019/B-3-WS_300_16_90_30,CE-PR,6.54608,351600,COMPLETED,1
ASPARTIX-V,2019/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03,CE-PR,2.72268,495920,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_327_100,CE-PR,25.6247,353292,COMPLETED,1
ASPARTIX-V,2019/B-2-stb_287_202,CE-PR,1.90968,350476,COMPLETED,1
ASPARTIX-V,2019/T-2-afinput_exp_cycles_depvary_step4_batch_yyy02,CE-PR,3.27803,522604,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09,CE-PR,9.78041,886528,COMPLETED,1
ASPARTIX-V,2019/B-3-WS_300_16_70_30,CE-PR,11.144,351960,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_depvary_step4_batch_yyy04,CE-PR,5.33158,649232,COMPLETED,1
ASPARTIX-V,2019/T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,CE-PR,15.76,1147640,COMPLETED,1
ASPARTIX-V,2019/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07,CE-PR,1.66217,446212,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,CE-PR,5.59064,680520,COMPLETED,1
ASPARTIX-V,2019/n320p5q2_n,CE-PR,101.514,455568,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,CE-PR,3.12652,508512,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01,CE-PR,3.84081,582596,COMPLETED,1
ASPARTIX-V,2019/C-1-stb_373_251,CE-PR,0.109278,0,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_430_209,CE-PR,9.66388,352388,COMPLETED,1
ASPARTIX-V,2019/n256p3q08n,CE-PR,77.4059,375232,COMPLETED,1
ASPARTIX-V,2019/A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,CE-PR,4.83812,633408,COMPLETED,1
ASPARTIX-V,2019/T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,14.6498,1099180,COMPLETED,1
ASPARTIX-V,2019/B-2-stb_625_161,CE-PR,0.763438,353560,COMPLETED,1
ASPARTIX-V,2019/A-3-grd_8034_1_2,CE-PR,5.6492,634352,COMPLETED,1
ASPARTIX-V,2019/B-2-WS_200_20_90_50,CE-PR,1.78912,349888,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,CE-PR,4.17287,608576,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_522_11,CE-PR,1.17695,352748,COMPLETED,1
ASPARTIX-V,2019/A-2-WS_300_16_70_30,CE-PR,11.0771,351960,COMPLETED,1
ASPARTIX-V,2019/C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,CE-PR,9.6377,842408,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_380_405,CE-PR,4.35437,352428,COMPLETED,1
ASPARTIX-V,2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy03,CE-PR,2.73177,495920,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,CE-PR,4.17412,608708,COMPLETED,1
ASPARTIX-V,2019/Small-result-b28,CE-PR,0.449902,372432,COMPLETED,1
ASPARTIX-V,2019/A-1-stb_291_2,CE-PR,1.35328,351008,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_428_430,CE-PR,8.01428,352644,COMPLETED,1
ASPARTIX-V,2019/Medium-result-b2,CE-PR,2.40645,465728,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,CE-PR,4.66902,638616,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,CE-PR,5.58056,675248,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,CE-PR,4.18564,608712,COMPLETED,1
ASPARTIX-V,2019/T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,CE-PR,12.4559,962184,COMPLETED,1
ASPARTIX-V,2019/C-1-ER_100_100_3,CE-PR,0.0865399,0,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,CE-PR,6.03107,675928,COMPLETED,1
ASPARTIX-V,2019/A-2-stb_547_485,CE-PR,8.93272,353528,COMPLETED,1
ASPARTIX-V,2019/Medium-result-b23,CE-PR,3.3539,495164,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,CE-PR,4.66387,638616,COMPLETED,1
ASPARTIX-V,2019/C-2-stb_304_352,CE-PR,20.729,352688,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,CE-PR,5.3036,669912,COMPLETED,1
ASPARTIX-V,2019/A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,CE-PR,12.4473,962184,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10,CE-PR,9.99368,864620,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_390_450,CE-PR,4.37304,351628,COMPLETED,1
ASPARTIX-V,2019/B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08,CE-PR,1.8037,455652,COMPLETED,1
ASPARTIX-V,2019/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,CE-PR,3.1481,522620,COMPLETED,1
ASPARTIX-V,2019/A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,14.7069,1099180,COMPLETED,1
ASPARTIX-V,2019/A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,CE-PR,3.20342,522620,COMPLETED,1
ASPARTIX-V,2019/T-2-grd_3434_3_2,CE-PR,2.68356,492900,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_763_492,CE-PR,3.44989,355060,COMPLETED,1
ASPARTIX-V,2019/C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,CE-PR,14.6396,1099180,COMPLETED,1
ASPARTIX-V,2019/B-2-stb_330_291,CE-PR,1.36426,350916,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_590_330,CE-PR,1.88896,353600,COMPLETED,1
ASPARTIX-V,2019/C-1-WS_200_28_70_10,CE-PR,2.83396,350884,COMPLETED,1
ASPARTIX-V,2019/n256p5q2_e,CE-PR,19.1926,389308,COMPLETED,1
ASPARTIX-V,2019/C-1-stb_463_93,CE-PR,0.491032,351408,COMPLETED,1
ASPARTIX-V,2019/Medium-result-b24,CE-PR,1.36049,419452,COMPLETED,1
ASPARTIX-V,2019/C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07,CE-PR,15.7782,1147644,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,CE-PR,6.12746,679500,COMPLETED,1
ASPARTIX-V,2019/Medium-result-b16,CE-PR,1.13462,407992,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,CE-PR,6.01665,675928,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_339_393,CE-PR,16.0553,353448,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_696_368,CE-PR,4.81172,354500,COMPLETED,1
ASPARTIX-V,2019/B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09,CE-PR,12.4687,962184,COMPLETED,1
ASPARTIX-V,2019/T-4-grd_8020_3_4,CE-PR,16.9375,1138200,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,CE-PR,6.12798,679500,COMPLETED,1
ASPARTIX-V,2019/B-2-stb_291_2,CE-PR,1.35978,351008,COMPLETED,1
ASPARTIX-V,2019/C-2-afinput_exp_cycles_depvary_step3_batch_yyy08,CE-PR,5.32191,666352,COMPLETED,1
ASPARTIX-V,2019/A-1-ER_100_100_1,CE-PR,0.090361,0,COMPLETED,1
ASPARTIX-V,2019/T-2-stb_339_81,CE-PR,2.69059,351488,COMPLETED,1
ASPARTIX-V,2019/T-3-grd_8034_1_2,CE-PR,5.60133,634352,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_depvary_step3_batch_yyy08,CE-PR,5.33704,666352,COMPLETED,1
ASPARTIX-V,2019/A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04,CE-PR,2.57187,493820,COMPLETED,1
ASPARTIX-V,2019/A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,CE-PR,15.7224,1147636,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_457_193,CE-PR,6.36252,353280,COMPLETED,1
ASPARTIX-V,2019/T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03,CE-PR,1.67694,442336,COMPLETED,1
ASPARTIX-V,2019/T-3-afinput_exp_cycles_depvary_step4_batch_yyy05,CE-PR,5.86126,674784,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09,CE-PR,4.70592,642572,COMPLETED,1
ASPARTIX-V,2019/Medium-result-b17,CE-PR,2.36911,461352,COMPLETED,1
ASPARTIX-V,2019/A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,CE-PR,5.31596,665808,COMPLETED,1
ASPARTIX-V,2019/A-2-afinput_exp_cycles_depvary_step4_batch_yyy01,CE-PR,2.40958,477852,COMPLETED,1
ASPARTIX-V,2019/B-3-stb_767_429,CE-PR,1.36822,354696,COMPLETED,1
ASPARTIX-V,2019/C-2-afinput_exp_cycles_depvary_step4_batch_yyy05,CE-PR,5.89556,676636,COMPLETED,1
FUDGE,2021/be_7_3_10,CE-PR,600.38,11675940,TIMEOUT,0
FUDGE,2021/be_8_5_10,CE-PR,601.544,39313856,TIMEOUT,0
FUDGE,2021/e_5_6_8,CE-PR,600.012,1547528,TIMEOUT,0
FUDGE,2021/be_8_6_6,CE-PR,601.688,38806124,TIMEOUT,0
FUDGE,2021/be_8_2_6,CE-PR,600.263,27025948,TIMEOUT,0
FUDGE,2021/be_6_6_8,CE-PR,600.041,5985596,TIMEOUT,0
FUDGE,2021/e_7_10_8,CE-PR,600.557,23835900,TIMEOUT,0
FUDGE,2021/b_7_8_8,CE-PR,600.861,33378492,TIMEOUT,0
FUDGE,2021/e_8_8_7,CE-PR,601.58,38919984,TIMEOUT,0
FUDGE,2021/e_5_4_10,CE-PR,600.014,1300044,TIMEOUT,0
FUDGE,2021/e_8_2_9,CE-PR,600.24,22062932,TIMEOUT,0
FUDGE,2021/b_7_6_9,CE-PR,600.255,24596568,TIMEOUT,0
FUDGE,2021/be_9_8_10,CE-PR,600.955,20739880,TIMEOUT,0
FUDGE,2021/b_9_2_10,CE-PR,600.993,20992496,TIMEOUT,0
FUDGE,2021/e_9_2_7,CE-PR,601.894,38698036,TIMEOUT,0
FUDGE,2021/be_7_2_8,CE-PR,600.101,8249240,TIMEOUT,0
FUDGE,2021/e_8_3_10,CE-PR,600.282,30256936,TIMEOUT,0
FUDGE,2021/b_5_6_10,CE-PR,600.052,3680636,TIMEOUT,0
FUDGE,2021/e_6_4_8,CE-PR,600.02,3374764,TIMEOUT,0
FUDGE,2021/be_7_10_6,CE-PR,600.272,31758888,TIMEOUT,0
FUDGE,2021/b_9_4_6,CE-PR,600.958,21216508,TIMEOUT,0
FUDGE,2021/b_5_5_10,CE-PR,600.085,3457088,TIMEOUT,0
FUDGE,2021/e_10_7_10,CE-PR,600.871,19282880,TIMEOUT,0
FUDGE,2021/be_5_8_10,CE-PR,600.059,2453988,TIMEOUT,0
FUDGE,2021/b_9_8_7,CE-PR,600.956,20316684,TIMEOUT,0
FUDGE,2021/be_6_2_7,CE-PR,600.097,3541892,TIMEOUT,0
FUDGE,2021/be_8_10_7,CE-PR,601.099,23328680,TIMEOUT,0
FUDGE,2021/b_10_3_10,CE-PR,600.838,18375028,TIMEOUT,0
FUDGE,2021/b_6_6_6,CE-PR,600.043,6812932,TIMEOUT,0
FUDGE,2021/be_5_4_6,CE-PR,600.045,1570416,TIMEOUT,0
FUDGE,2021/e_9_4_8,CE-PR,600.986,21320672,TIMEOUT,0
FUDGE,2021/e_10_3_10,CE-PR,600.87,19398052,TIMEOUT,0
FUDGE,2021/b_6_7_10,CE-PR,600.241,7814684,TIMEOUT,0
FUDGE,2021/b_5_1_10,CE-PR,600.045,2546396,TIMEOUT,0
FUDGE,2021/be_9_6_7,CE-PR,600.914,19628828,TIMEOUT,0
FUDGE,2021/e_8_6_9,CE-PR,601.421,40897440,TIMEOUT,0
FUDGE,2021/be_6_8_10,CE-PR,600.041,6391028,TIMEOUT,0
FUDGE,2021/be_7_10_10,CE-PR,600.266,31023548,TIMEOUT,0
FUDGE,2021/be_7_1_10,CE-PR,600.189,7210212,TIMEOUT,0
FUDGE,2021/be_9_8_7,CE-PR,600.926,20223016,TIMEOUT,0
FUDGE,2021/b_9_6_6,CE-PR,600.831,17347612,TIMEOUT,0
FUDGE,2021/e_9_9_10,CE-PR,600.852,18125812,TIMEOUT,0
FUDGE,2021/e_5_6_6,CE-PR,600.173,1548644,TIMEOUT,0
FUDGE,2021/e_8_4_6,CE-PR,600.687,37700600,TIMEOUT,0
FUDGE,2021/e_10_4_10,CE-PR,600.89,19460664,TIMEOUT,0
FUDGE,2021/e_6_2_9,CE-PR,600.038,2642816,TIMEOUT,0
FUDGE,2021/be_5_5_10,CE-PR,600.016,1634116,TIMEOUT,0
FUDGE,2021/e_9_8_9,CE-PR,600.964,21053528,TIMEOUT,0
FUDGE,2021/e_6_6_9,CE-PR,600.091,4737936,TIMEOUT,0
FUDGE,2021/b_9_8_6,CE-PR,600.937,20449396,TIMEOUT,0
FUDGE,2021/b_10_6_10,CE-PR,600.849,18121144,TIMEOUT,0
FUDGE,2021/e_7_6_9,CE-PR,600.127,15584436,TIMEOUT,0
FUDGE,2021/b_5_10_10,CE-PR,600.048,3480064,TIMEOUT,0
FUDGE,2021/e_9_2_8,CE-PR,601.657,39297680,TIMEOUT,0
FUDGE,2021/e_7_4_7,CE-PR,600.131,10867324,TIMEOUT,0
FUDGE,2021/e_8_10_7,CE-PR,601.493,36661436,TIMEOUT,0
FUDGE,2021/b_7_10_6,CE-PR,600.667,37740176,TIMEOUT,0
FUDGE,2021/e_5_3_10,CE-PR,600.019,1553280,TIMEOUT,0
FUDGE,2021/b_10_7_10,CE-PR,600.835,18075932,TIMEOUT,0
FUDGE,2021/b_8_8_10,CE-PR,601.167,26001708,TIMEOUT,0
FUDGE,2021/be_7_10_9,CE-PR,600.442,31328844,TIMEOUT,0
FUDGE,2021/be_5_6_9,CE-PR,600.058,3187816,TIMEOUT,0
FUDGE,2021/be_7_8_6,CE-PR,600.306,24276348,TIMEOUT,0
FUDGE,2021/b_8_2_9,CE-PR,600.649,33771092,TIMEOUT,0
FUDGE,2021/e_6_1_10,CE-PR,600.039,1705680,TIMEOUT,0
FUDGE,2021/e_8_2_10,CE-PR,600.208,21446592,TIMEOUT,0
FUDGE,2021/b_5_6_8,CE-PR,600.031,4162440,TIMEOUT,0
FUDGE,2021/b_8_10_7,CE-PR,601.16,22224276,TIMEOUT,0
FUDGE,2021/b_7_10_10,CE-PR,600.346,38921284,TIMEOUT,0
FUDGE,2021/b_6_6_7,CE-PR,600.054,5853104,TIMEOUT,0
FUDGE,2021/b_5_8_6,CE-PR,600.075,3274780,TIMEOUT,0
FUDGE,2021/b_6_8_8,CE-PR,600.055,8536976,TIMEOUT,0
FUDGE,2021/e_10_8_10,CE-PR,600.786,17016820,TIMEOUT,0
FUDGE,2021/be_8_2_9,CE-PR,600.302,28729876,TIMEOUT,0
FUDGE,2021/be_8_1_10,CE-PR,600.162,15752176,TIMEOUT,0
FUDGE,2021/b_8_2_8,CE-PR,600.712,34445452,TIMEOUT,0
FUDGE,2021/be_5_8_9,CE-PR,600.052,1937260,TIMEOUT,0
FUDGE,2021/b_5_4_7,CE-PR,600.077,3603596,TIMEOUT,0
FUDGE,2021/be_5_6_8,CE-PR,600.056,2674292,TIMEOUT,0
FUDGE,2021/e_5_10_6,CE-PR,600.018,2154480,TIMEOUT,0
FUDGE,2021/e_5_6_7,CE-PR,600.016,1341336,TIMEOUT,0
FUDGE,2021/b_9_4_8,CE-PR,600.977,21247456,TIMEOUT,0
FUDGE,2021/be_9_1_10,CE-PR,601.607,45104100,TIMEOUT,0
FUDGE,2021/b_5_6_7,CE-PR,600.032,4168268,TIMEOUT,0
FUDGE,2021/e_6_10_6,CE-PR,600.065,6538468,TIMEOUT,0
