,year,solver,track,instances,cpu-time,memory,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
8338,2019,coquiaas,DS-PR,2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,1.675,2887680.0,457,198259,0.949293,3,19,1,439.0,439
8339,2019,eqargsolver,DS-PR,2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,0.42,2887680.0,457,198259,0.949293,3,19,1,439.0,439
8340,2019,mu-toksia,DS-PR,2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,0.515,2883584.0,457,198259,0.949293,3,19,1,439.0,439
8341,2019,pyglaf,DS-PR,2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,3.473,2891776.0,457,198259,0.949293,3,19,1,439.0,439
8342,2019,taas-dredd,DS-PR,2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,0.35,2883584.0,457,198259,0.949293,3,19,1,439.0,439
8343,2019,yonas,DS-PR,2019/instances/T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,9.883,2883584.0,457,198259,0.949293,3,19,1,439.0,439
8344,2019,aspartix19,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,2.105,2908160.0,357,121284,0.951628,3,7,1,351.0,351
8345,2019,coquiaas,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,1.157,2887680.0,357,121284,0.951628,3,7,1,351.0,351
8346,2019,eqargsolver,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.367,2883584.0,357,121284,0.951628,3,7,1,351.0,351
8347,2019,mu-toksia,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.312,2887680.0,357,121284,0.951628,3,7,1,351.0,351
8348,2019,pyglaf,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,2.865,2883584.0,357,121284,0.951628,3,7,1,351.0,351
8349,2019,taas-dredd,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,659.136,32821248.0,357,121284,0.951628,3,7,1,351.0,351
8350,2019,yonas,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,559.584,7478620160.0,357,121284,0.951628,3,7,1,351.0,351
8351,2019,aspartix19,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,2.201,2908160.0,357,121284,0.951628,3,7,1,351.0,351
8352,2019,coquiaas,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,1.138,2875392.0,357,121284,0.951628,3,7,1,351.0,351
8353,2019,eqargsolver,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.372,2883584.0,357,121284,0.951628,3,7,1,351.0,351
8354,2019,mu-toksia,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.345,2891776.0,357,121284,0.951628,3,7,1,351.0,351
8355,2019,pyglaf,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,2.348,2891776.0,357,121284,0.951628,3,7,1,351.0,351
8356,2019,taas-dredd,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,659.216,32587776.0,357,121284,0.951628,3,7,1,351.0,351
8357,2019,yonas,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,559.049,7775715328.0,357,121284,0.951628,3,7,1,351.0,351
8358,2019,aspartix19,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,3.003,2908160.0,357,121284,0.951628,3,7,1,351.0,351
8359,2019,coquiaas,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,1.126,2887680.0,357,121284,0.951628,3,7,1,351.0,351
8360,2019,eqargsolver,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.371,2875392.0,357,121284,0.951628,3,7,1,351.0,351
8361,2019,mu-toksia,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.331,2879488.0,357,121284,0.951628,3,7,1,351.0,351
8362,2019,pyglaf,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,2.844,3055616.0,357,121284,0.951628,3,7,1,351.0,351
8363,2019,taas-dredd,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.299,2891776.0,357,121284,0.951628,3,7,1,351.0,351
8364,2019,yonas,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,9.601,2887680.0,357,121284,0.951628,3,7,1,351.0,351
8365,2019,aspartix19,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,3.419,2904064.0,357,121284,0.951628,3,7,1,351.0,351
8366,2019,coquiaas,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,1.146,2883584.0,357,121284,0.951628,3,7,1,351.0,351
8367,2019,eqargsolver,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.52,2891776.0,357,121284,0.951628,3,7,1,351.0,351
8368,2019,mu-toksia,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.348,2887680.0,357,121284,0.951628,3,7,1,351.0,351
8369,2019,pyglaf,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,2.361,2879488.0,357,121284,0.951628,3,7,1,351.0,351
8370,2019,taas-dredd,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,0.317,2887680.0,357,121284,0.951628,3,7,1,351.0,351
8371,2019,yonas,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,9.767,2883584.0,357,121284,0.951628,3,7,1,351.0,351
8372,2019,aspartix19,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,3.766,2904064.0,522,231830,0.850802,3,27,1,496.0,496
8373,2019,coquiaas,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,1.726,2887680.0,522,231830,0.850802,3,27,1,496.0,496
8374,2019,eqargsolver,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.419,2879488.0,522,231830,0.850802,3,27,1,496.0,496
8375,2019,mu-toksia,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.427,2891776.0,522,231830,0.850802,3,27,1,496.0,496
8376,2019,pyglaf,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,4.113,2883584.0,522,231830,0.850802,3,27,1,496.0,496
8377,2019,taas-dredd,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,658.136,46997504.0,522,231830,0.850802,3,27,1,496.0,496
8378,2019,yonas,SE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,56.574,7102414848.0,522,231830,0.850802,3,27,1,496.0,496
8379,2019,aspartix19,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,3.719,2904064.0,522,231830,0.850802,3,27,1,496.0,496
8380,2019,coquiaas,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,2.003,2883584.0,522,231830,0.850802,3,27,1,496.0,496
8381,2019,eqargsolver,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.435,2879488.0,522,231830,0.850802,3,27,1,496.0,496
8382,2019,mu-toksia,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.401,2887680.0,522,231830,0.850802,3,27,1,496.0,496
8383,2019,pyglaf,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,4.124,2887680.0,522,231830,0.850802,3,27,1,496.0,496
8384,2019,taas-dredd,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,659.139,46891008.0,522,231830,0.850802,3,27,1,496.0,496
8385,2019,yonas,EE-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,564.721,9174806528.0,522,231830,0.850802,3,27,1,496.0,496
8386,2019,aspartix19,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,5.276,2912256.0,522,231830,0.850802,3,27,1,496.0,496
8387,2019,coquiaas,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,1.751,2883584.0,522,231830,0.850802,3,27,1,496.0,496
8388,2019,eqargsolver,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.524,2891776.0,522,231830,0.850802,3,27,1,496.0,496
8389,2019,mu-toksia,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.382,3047424.0,522,231830,0.850802,3,27,1,496.0,496
8390,2019,pyglaf,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,4.122,2891776.0,522,231830,0.850802,3,27,1,496.0,496
8391,2019,taas-dredd,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.36,2875392.0,522,231830,0.850802,3,27,1,496.0,496
8392,2019,yonas,DC-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,9.814,2879488.0,522,231830,0.850802,3,27,1,496.0,496
8393,2019,aspartix19,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,5.736,2908160.0,522,231830,0.850802,3,27,1,496.0,496
8394,2019,coquiaas,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,1.891,2883584.0,522,231830,0.850802,3,27,1,496.0,496
8395,2019,eqargsolver,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.512,2891776.0,522,231830,0.850802,3,27,1,496.0,496
8396,2019,mu-toksia,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.431,2887680.0,522,231830,0.850802,3,27,1,496.0,496
8397,2019,pyglaf,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,4.138,2891776.0,522,231830,0.850802,3,27,1,496.0,496
8398,2019,taas-dredd,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,0.35,3055616.0,522,231830,0.850802,3,27,1,496.0,496
8399,2019,yonas,DS-PR,2019/instances/T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,10.137,2891776.0,522,231830,0.850802,3,27,1,496.0,496
8400,2019,aspartix19,SE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.421,2904064.0,933,1838,0.00211146,47,725,61,4.40984,50
8401,2019,coquiaas,SE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.355,2887680.0,933,1838,0.00211146,47,725,61,4.40984,50
8402,2019,eqargsolver,SE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,1.137,2883584.0,933,1838,0.00211146,47,725,61,4.40984,50
8403,2019,mu-toksia,SE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.274,2875392.0,933,1838,0.00211146,47,725,61,4.40984,50
8404,2019,pyglaf,SE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.73,2887680.0,933,1838,0.00211146,47,725,61,4.40984,50
8405,2019,taas-dredd,SE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.284,2883584.0,933,1838,0.00211146,47,725,61,4.40984,50
8406,2019,yonas,SE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,494.139,10226974720.0,933,1838,0.00211146,47,725,61,4.40984,50
8407,2019,aspartix19,EE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.477,2912256.0,933,1838,0.00211146,47,725,61,4.40984,50
8408,2019,coquiaas,EE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.384,2887680.0,933,1838,0.00211146,47,725,61,4.40984,50
8409,2019,eqargsolver,EE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,1.217,2887680.0,933,1838,0.00211146,47,725,61,4.40984,50
8410,2019,mu-toksia,EE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.365,2883584.0,933,1838,0.00211146,47,725,61,4.40984,50
8411,2019,pyglaf,EE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.904,2891776.0,933,1838,0.00211146,47,725,61,4.40984,50
8412,2019,taas-dredd,EE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.283,2887680.0,933,1838,0.00211146,47,725,61,4.40984,50
8413,2019,yonas,EE-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,559.943,20326477824.0,933,1838,0.00211146,47,725,61,4.40984,50
8414,2019,aspartix19,DC-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.383,2908160.0,933,1838,0.00211146,47,725,61,4.40984,50
8415,2019,coquiaas,DC-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.352,2875392.0,933,1838,0.00211146,47,725,61,4.40984,50
8416,2019,eqargsolver,DC-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.455,2887680.0,933,1838,0.00211146,47,725,61,4.40984,50
8417,2019,mu-toksia,DC-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.269,2883584.0,933,1838,0.00211146,47,725,61,4.40984,50
8418,2019,pyglaf,DC-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.73,2887680.0,933,1838,0.00211146,47,725,61,4.40984,50
8419,2019,taas-dredd,DC-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.267,2891776.0,933,1838,0.00211146,47,725,61,4.40984,50
8420,2019,yonas,DC-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,9.954,2891776.0,933,1838,0.00211146,47,725,61,4.40984,50
8421,2019,aspartix19,DS-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.399,2904064.0,933,1838,0.00211146,47,725,61,4.40984,50
8422,2019,coquiaas,DS-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.325,2875392.0,933,1838,0.00211146,47,725,61,4.40984,50
8423,2019,eqargsolver,DS-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.603,2879488.0,933,1838,0.00211146,47,725,61,4.40984,50
8424,2019,mu-toksia,DS-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.268,2883584.0,933,1838,0.00211146,47,725,61,4.40984,50
8425,2019,pyglaf,DS-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.696,2891776.0,933,1838,0.00211146,47,725,61,4.40984,50
8426,2019,taas-dredd,DS-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,0.381,3051520.0,933,1838,0.00211146,47,725,61,4.40984,50
8427,2019,yonas,DS-PR,2019/instances/T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,9.886,2883584.0,933,1838,0.00211146,47,725,61,4.40984,50
8428,2019,aspartix19,SE-PR,2019/instances/T-2-grd_1697_5_7.tgf,1.465,2912256.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8429,2019,coquiaas,SE-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.885,2883584.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8430,2019,eqargsolver,SE-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.361,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8431,2019,mu-toksia,SE-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.413,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8432,2019,pyglaf,SE-PR,2019/instances/T-2-grd_1697_5_7.tgf,2.512,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8433,2019,taas-dredd,SE-PR,2019/instances/T-2-grd_1697_5_7.tgf,175.923,26038272.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8434,2019,yonas,SE-PR,2019/instances/T-2-grd_1697_5_7.tgf,84.655,41405976576.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8435,2019,aspartix19,EE-PR,2019/instances/T-2-grd_1697_5_7.tgf,1.449,2912256.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8436,2019,coquiaas,EE-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.923,2879488.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8437,2019,eqargsolver,EE-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.482,2891776.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8438,2019,mu-toksia,EE-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.417,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8439,2019,pyglaf,EE-PR,2019/instances/T-2-grd_1697_5_7.tgf,2.066,2891776.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8440,2019,taas-dredd,EE-PR,2019/instances/T-2-grd_1697_5_7.tgf,202.743,24944640.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8441,2019,yonas,EE-PR,2019/instances/T-2-grd_1697_5_7.tgf,586.043,47544102912.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8442,2019,aspartix19,DC-PR,2019/instances/T-2-grd_1697_5_7.tgf,1.987,2912256.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8443,2019,coquiaas,DC-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.885,2883584.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8444,2019,eqargsolver,DC-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.377,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8445,2019,mu-toksia,DC-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.335,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8446,2019,pyglaf,DC-PR,2019/instances/T-2-grd_1697_5_7.tgf,2.424,3047424.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8447,2019,taas-dredd,DC-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.303,2883584.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8448,2019,yonas,DC-PR,2019/instances/T-2-grd_1697_5_7.tgf,13.117,2883584.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8449,2019,aspartix19,DS-PR,2019/instances/T-2-grd_1697_5_7.tgf,2.231,2908160.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8450,2019,coquiaas,DS-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.936,2879488.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8451,2019,eqargsolver,DS-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.522,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8452,2019,mu-toksia,DS-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.351,2887680.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8453,2019,pyglaf,DS-PR,2019/instances/T-2-grd_1697_5_7.tgf,2.415,2883584.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8454,2019,taas-dredd,DS-PR,2019/instances/T-2-grd_1697_5_7.tgf,0.303,2879488.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8455,2019,yonas,DS-PR,2019/instances/T-2-grd_1697_5_7.tgf,12.229,2891776.0,1697,71714,0.0249023,3,352,1,1346.0,1346
8456,2019,aspartix19,SE-PR,2019/instances/T-2-grd_3018_3_7.tgf,2.62,2908160.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8457,2019,coquiaas,SE-PR,2019/instances/T-2-grd_3018_3_7.tgf,1.411,2883584.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8458,2019,eqargsolver,SE-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.452,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8459,2019,mu-toksia,SE-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.459,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8460,2019,pyglaf,SE-PR,2019/instances/T-2-grd_3018_3_7.tgf,3.603,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8461,2019,taas-dredd,SE-PR,2019/instances/T-2-grd_3018_3_7.tgf,475.529,33599488.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8462,2019,yonas,SE-PR,2019/instances/T-2-grd_3018_3_7.tgf,182.413,124000000000.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8463,2019,aspartix19,EE-PR,2019/instances/T-2-grd_3018_3_7.tgf,2.586,2912256.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8464,2019,coquiaas,EE-PR,2019/instances/T-2-grd_3018_3_7.tgf,1.445,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8465,2019,eqargsolver,EE-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.444,2883584.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8466,2019,mu-toksia,EE-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.562,2891776.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8467,2019,pyglaf,EE-PR,2019/instances/T-2-grd_3018_3_7.tgf,3.643,2891776.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8468,2019,taas-dredd,EE-PR,2019/instances/T-2-grd_3018_3_7.tgf,445.489,33583104.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8469,2019,yonas,EE-PR,2019/instances/T-2-grd_3018_3_7.tgf,600.252,39335264256.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8470,2019,aspartix19,DC-PR,2019/instances/T-2-grd_3018_3_7.tgf,3.155,2912256.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8471,2019,coquiaas,DC-PR,2019/instances/T-2-grd_3018_3_7.tgf,1.371,2879488.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8472,2019,eqargsolver,DC-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.452,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8473,2019,mu-toksia,DC-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.514,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8474,2019,pyglaf,DC-PR,2019/instances/T-2-grd_3018_3_7.tgf,4.591,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8475,2019,taas-dredd,DC-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.357,2883584.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8476,2019,yonas,DC-PR,2019/instances/T-2-grd_3018_3_7.tgf,21.543,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8477,2019,aspartix19,DS-PR,2019/instances/T-2-grd_3018_3_7.tgf,4.034,2912256.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8478,2019,coquiaas,DS-PR,2019/instances/T-2-grd_3018_3_7.tgf,1.455,2883584.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8479,2019,eqargsolver,DS-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.445,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8480,2019,mu-toksia,DS-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.52,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8481,2019,pyglaf,DS-PR,2019/instances/T-2-grd_3018_3_7.tgf,3.594,2887680.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8482,2019,taas-dredd,DS-PR,2019/instances/T-2-grd_3018_3_7.tgf,0.35,2891776.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8483,2019,yonas,DS-PR,2019/instances/T-2-grd_3018_3_7.tgf,18.97,2891776.0,3018,137019,0.0150433,3,392,1,2627.0,2627
8484,2019,aspartix19,SE-PR,2019/instances/T-2-grd_3434_3_2.tgf,3.095,2904064.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8485,2019,coquiaas,SE-PR,2019/instances/T-2-grd_3434_3_2.tgf,1.697,2887680.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8486,2019,eqargsolver,SE-PR,2019/instances/T-2-grd_3434_3_2.tgf,0.552,2887680.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8487,2019,mu-toksia,SE-PR,2019/instances/T-2-grd_3434_3_2.tgf,0.515,2887680.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8488,2019,pyglaf,SE-PR,2019/instances/T-2-grd_3434_3_2.tgf,5.254,2887680.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8489,2019,taas-dredd,SE-PR,2019/instances/T-2-grd_3434_3_2.tgf,659.139,40505344.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8490,2019,yonas,SE-PR,2019/instances/T-2-grd_3434_3_2.tgf,121.303,43189989376.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8491,2019,aspartix19,EE-PR,2019/instances/T-2-grd_3434_3_2.tgf,3.64,2912256.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8492,2019,coquiaas,EE-PR,2019/instances/T-2-grd_3434_3_2.tgf,1.757,2887680.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8493,2019,eqargsolver,EE-PR,2019/instances/T-2-grd_3434_3_2.tgf,0.484,2875392.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8494,2019,mu-toksia,EE-PR,2019/instances/T-2-grd_3434_3_2.tgf,0.506,2883584.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8495,2019,pyglaf,EE-PR,2019/instances/T-2-grd_3434_3_2.tgf,5.457,2883584.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8496,2019,taas-dredd,EE-PR,2019/instances/T-2-grd_3434_3_2.tgf,659.137,40534016.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8497,2019,yonas,EE-PR,2019/instances/T-2-grd_3434_3_2.tgf,658.137,164000000000.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8498,2019,aspartix19,DC-PR,2019/instances/T-2-grd_3434_3_2.tgf,4.735,2912256.0,3434,176823,0.0149947,3,306,1,3129.0,3129
8499,2019,coquiaas,DC-PR,2019/instances/T-2-grd_3434_3_2.tgf,1.563,2887680.0,3434,176823,0.0149947,3,306,1,3129.0,3129
