solver,instance,semantics,time,mem,status,score
eqargsolver,C-1-WS_200_28_70_10.apx,EE-CO,659.225,15618048,TIMEOUT,0
eqargsolver,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-CO,0.536,2891776,COMPLETED,1
eqargsolver,C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-CO,1.284,2879488,COMPLETED,1
eqargsolver,C-2-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-CO,0.612,2891776,COMPLETED,1
eqargsolver,C-2-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,0.68,2891776,COMPLETED,1
eqargsolver,C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.apx,EE-CO,0.892,3055616,COMPLETED,1
eqargsolver,C-2-stb_304_352.apx,EE-CO,658.178,16445440,TIMEOUT,0
eqargsolver,C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,1.001,3055616,COMPLETED,1
eqargsolver,Medium-result-b1.apx,EE-CO,7.289,2887680,COMPLETED,1
eqargsolver,Medium-result-b16.apx,EE-CO,5.514,3051520,COMPLETED,1
eqargsolver,Medium-result-b17.apx,EE-CO,16.078,2891776,COMPLETED,1
eqargsolver,Medium-result-b2.apx,EE-CO,16.104,2887680,COMPLETED,1
eqargsolver,Medium-result-b23.apx,EE-CO,12.428,2891776,COMPLETED,1
eqargsolver,Medium-result-b24.apx,EE-CO,3.266,2891776,COMPLETED,1
eqargsolver,Medium-result-b25.apx,EE-CO,18.029,2887680,COMPLETED,1
eqargsolver,n100p3q34ve.apx,EE-CO,24.161,2887680,COMPLETED,1
eqargsolver,n100p5q2.apx,EE-CO,0.993,2883584,COMPLETED,1
eqargsolver,n128p5q2_ve.apx,EE-CO,3.335,2891776,COMPLETED,1
eqargsolver,n160p3q24e.apx,EE-CO,334.766,16220160,COMPLETED,1
eqargsolver,n160p5q2_ve.apx,EE-CO,12.943,2891776,COMPLETED,1
eqargsolver,n192p5q2_ve.apx,EE-CO,45.391,14299136,COMPLETED,1
eqargsolver,n224p5q2_ve.apx,EE-CO,123.611,14868480,COMPLETED,1
eqargsolver,n256p3q08n.apx,EE-CO,658.196,15589376,TIMEOUT,0
eqargsolver,n256p5q2_e.apx,EE-CO,391.52,15241216,COMPLETED,1
eqargsolver,n320p5q2_n.apx,EE-CO,658.134,15896576,TIMEOUT,0
eqargsolver,Small-result-b10.apx,EE-CO,0.42,3055616,COMPLETED,1
eqargsolver,Small-result-b100.apx,EE-CO,0.3,2891776,COMPLETED,1
eqargsolver,Small-result-b101.apx,EE-CO,0.371,2891776,COMPLETED,1
eqargsolver,Small-result-b102.apx,EE-CO,0.307,2887680,COMPLETED,1
eqargsolver,Small-result-b103.apx,EE-CO,0.304,2891776,COMPLETED,1
eqargsolver,Small-result-b104.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b105.apx,EE-CO,0.299,2895872,COMPLETED,1
eqargsolver,Small-result-b106.apx,EE-CO,0.302,2887680,COMPLETED,1
eqargsolver,Small-result-b107.apx,EE-CO,0.423,2891776,COMPLETED,1
eqargsolver,Small-result-b108.apx,EE-CO,0.428,2887680,COMPLETED,1
eqargsolver,Small-result-b11.apx,EE-CO,0.426,2891776,COMPLETED,1
eqargsolver,Small-result-b12.apx,EE-CO,0.294,2887680,COMPLETED,1
eqargsolver,Small-result-b13.apx,EE-CO,0.41,2887680,COMPLETED,1
eqargsolver,Small-result-b14.apx,EE-CO,0.298,2891776,COMPLETED,1
eqargsolver,Small-result-b15.apx,EE-CO,0.295,2891776,COMPLETED,1
eqargsolver,Small-result-b16.apx,EE-CO,0.295,2887680,COMPLETED,1
eqargsolver,Small-result-b17.apx,EE-CO,0.296,2891776,COMPLETED,1
eqargsolver,Small-result-b18.apx,EE-CO,0.416,2887680,COMPLETED,1
eqargsolver,Small-result-b19.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b2.apx,EE-CO,0.42,2891776,COMPLETED,1
eqargsolver,Small-result-b20.apx,EE-CO,0.299,2891776,COMPLETED,1
eqargsolver,Small-result-b21.apx,EE-CO,0.296,2891776,COMPLETED,1
eqargsolver,Small-result-b22.apx,EE-CO,0.304,2887680,COMPLETED,1
eqargsolver,Small-result-b23.apx,EE-CO,0.301,2891776,COMPLETED,1
eqargsolver,Small-result-b24.apx,EE-CO,0.309,2891776,COMPLETED,1
eqargsolver,Small-result-b25.apx,EE-CO,0.305,2883584,COMPLETED,1
eqargsolver,Small-result-b26.apx,EE-CO,0.367,3055616,COMPLETED,1
eqargsolver,Small-result-b27.apx,EE-CO,0.363,2879488,COMPLETED,1
eqargsolver,Small-result-b28.apx,EE-CO,0.955,2891776,COMPLETED,1
eqargsolver,Small-result-b29.apx,EE-CO,0.3,2891776,COMPLETED,1
eqargsolver,Small-result-b3.apx,EE-CO,0.419,2891776,COMPLETED,1
eqargsolver,Small-result-b30.apx,EE-CO,0.3,2891776,COMPLETED,1
eqargsolver,Small-result-b31.apx,EE-CO,0.377,2887680,COMPLETED,1
eqargsolver,Small-result-b33.apx,EE-CO,0.296,2887680,COMPLETED,1
eqargsolver,Small-result-b34.apx,EE-CO,0.3,2883584,COMPLETED,1
eqargsolver,Small-result-b35.apx,EE-CO,0.36,2887680,COMPLETED,1
eqargsolver,Small-result-b36.apx,EE-CO,0.302,2887680,COMPLETED,1
eqargsolver,Small-result-b37.apx,EE-CO,0.301,2895872,COMPLETED,1
eqargsolver,Small-result-b38.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b39.apx,EE-CO,0.3,2883584,COMPLETED,1
eqargsolver,Small-result-b4.apx,EE-CO,0.303,2887680,COMPLETED,1
eqargsolver,Small-result-b40.apx,EE-CO,0.295,2891776,COMPLETED,1
eqargsolver,Small-result-b41.apx,EE-CO,0.396,2887680,COMPLETED,1
eqargsolver,Small-result-b42.apx,EE-CO,0.299,2887680,COMPLETED,1
eqargsolver,Small-result-b43.apx,EE-CO,0.298,2887680,COMPLETED,1
eqargsolver,Small-result-b44.apx,EE-CO,0.295,2879488,COMPLETED,1
eqargsolver,Small-result-b45.apx,EE-CO,0.298,2879488,COMPLETED,1
eqargsolver,Small-result-b46.apx,EE-CO,0.298,2891776,COMPLETED,1
eqargsolver,Small-result-b47.apx,EE-CO,0.297,2891776,COMPLETED,1
eqargsolver,Small-result-b48.apx,EE-CO,0.297,2887680,COMPLETED,1
eqargsolver,Small-result-b49.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b5.apx,EE-CO,0.301,3047424,COMPLETED,1
eqargsolver,Small-result-b50.apx,EE-CO,0.301,2887680,COMPLETED,1
eqargsolver,Small-result-b51.apx,EE-CO,0.3,2891776,COMPLETED,1
eqargsolver,Small-result-b52.apx,EE-CO,0.423,2887680,COMPLETED,1
eqargsolver,Small-result-b53.apx,EE-CO,0.306,2891776,COMPLETED,1
eqargsolver,Small-result-b54.apx,EE-CO,0.298,2891776,COMPLETED,1
eqargsolver,Small-result-b55.apx,EE-CO,0.304,2887680,COMPLETED,1
eqargsolver,Small-result-b56.apx,EE-CO,0.3,2891776,COMPLETED,1
eqargsolver,Small-result-b57.apx,EE-CO,0.297,2883584,COMPLETED,1
eqargsolver,Small-result-b58.apx,EE-CO,0.303,3055616,COMPLETED,1
eqargsolver,Small-result-b59.apx,EE-CO,0.302,2887680,COMPLETED,1
eqargsolver,Small-result-b6.apx,EE-CO,0.313,2887680,COMPLETED,1
eqargsolver,Small-result-b60.apx,EE-CO,0.3,2883584,COMPLETED,1
eqargsolver,Small-result-b61.apx,EE-CO,0.299,2879488,COMPLETED,1
eqargsolver,Small-result-b62.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b63.apx,EE-CO,0.364,2887680,COMPLETED,1
eqargsolver,Small-result-b64.apx,EE-CO,0.28,2875392,COMPLETED,1
eqargsolver,Small-result-b65.apx,EE-CO,0.307,2887680,COMPLETED,1
eqargsolver,Small-result-b66.apx,EE-CO,0.302,2887680,COMPLETED,1
eqargsolver,Small-result-b67.apx,EE-CO,0.415,2891776,COMPLETED,1
eqargsolver,Small-result-b68.apx,EE-CO,0.303,2887680,COMPLETED,1
eqargsolver,Small-result-b69.apx,EE-CO,0.303,2891776,COMPLETED,1
eqargsolver,Small-result-b70.apx,EE-CO,0.383,2891776,COMPLETED,1
eqargsolver,Small-result-b71.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b72.apx,EE-CO,0.299,2891776,COMPLETED,1
eqargsolver,Small-result-b73.apx,EE-CO,0.298,2883584,COMPLETED,1
eqargsolver,Small-result-b74.apx,EE-CO,0.301,2891776,COMPLETED,1
eqargsolver,Small-result-b75.apx,EE-CO,0.306,2891776,COMPLETED,1
eqargsolver,Small-result-b76.apx,EE-CO,0.307,2891776,COMPLETED,1
eqargsolver,Small-result-b77.apx,EE-CO,0.305,2883584,COMPLETED,1
eqargsolver,Small-result-b78.apx,EE-CO,0.301,2891776,COMPLETED,1
eqargsolver,Small-result-b79.apx,EE-CO,0.298,2887680,COMPLETED,1
eqargsolver,Small-result-b8.apx,EE-CO,0.421,2891776,COMPLETED,1
eqargsolver,Small-result-b80.apx,EE-CO,0.304,2891776,COMPLETED,1
eqargsolver,Small-result-b81.apx,EE-CO,0.303,2891776,COMPLETED,1
eqargsolver,Small-result-b82.apx,EE-CO,0.301,2891776,COMPLETED,1
eqargsolver,Small-result-b83.apx,EE-CO,0.303,2891776,COMPLETED,1
eqargsolver,Small-result-b84.apx,EE-CO,0.299,2891776,COMPLETED,1
eqargsolver,Small-result-b85.apx,EE-CO,0.281,2879488,COMPLETED,1
eqargsolver,Small-result-b86.apx,EE-CO,0.285,2883584,COMPLETED,1
eqargsolver,Small-result-b87.apx,EE-CO,0.297,2891776,COMPLETED,1
eqargsolver,Small-result-b88.apx,EE-CO,0.302,2891776,COMPLETED,1
eqargsolver,Small-result-b89.apx,EE-CO,0.305,2895872,COMPLETED,1
eqargsolver,Small-result-b9.apx,EE-CO,0.3,2887680,COMPLETED,1
eqargsolver,Small-result-b90.apx,EE-CO,0.305,2887680,COMPLETED,1
eqargsolver,Small-result-b91.apx,EE-CO,0.304,2879488,COMPLETED,1
eqargsolver,Small-result-b92.apx,EE-CO,0.306,2891776,COMPLETED,1
eqargsolver,Small-result-b93.apx,EE-CO,0.309,2891776,COMPLETED,1
eqargsolver,Small-result-b94.apx,EE-CO,0.304,2887680,COMPLETED,1
eqargsolver,Small-result-b95.apx,EE-CO,0.302,2887680,COMPLETED,1
eqargsolver,Small-result-b96.apx,EE-CO,0.299,2891776,COMPLETED,1
eqargsolver,Small-result-b97.apx,EE-CO,0.309,2879488,COMPLETED,1
eqargsolver,Small-result-b98.apx,EE-CO,0.309,2891776,COMPLETED,1
eqargsolver,Small-result-b99.apx,EE-CO,0.301,2883584,COMPLETED,1
eqargsolver,T-1-admbuster_1000.apx,EE-CO,0.433,2891776,COMPLETED,1
eqargsolver,T-1-admbuster_2000.apx,EE-CO,0.291,2883584,COMPLETED,1
eqargsolver,T-1-admbuster_4000.apx,EE-CO,0.325,2883584,COMPLETED,1
eqargsolver,T-1-admbuster_6000.apx,EE-CO,0.339,2875392,COMPLETED,1
eqargsolver,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.apx,EE-CO,0.416,2895872,COMPLETED,1
eqargsolver,T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy10.apx,EE-CO,0.305,2887680,COMPLETED,1
eqargsolver,T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.apx,EE-CO,0.303,2887680,COMPLETED,1
eqargsolver,T-1-BA_100_10_3.apx,EE-CO,0.309,2883584,COMPLETED,1
eqargsolver,T-1-BA_100_10_5.apx,EE-CO,0.305,2879488,COMPLETED,1
eqargsolver,T-1-BA_20_60_3.apx,EE-CO,0.308,2891776,COMPLETED,1
eqargsolver,T-1-BA_40_50_2.apx,EE-CO,0.303,2883584,COMPLETED,1
eqargsolver,T-1-BA_80_30_3.apx,EE-CO,3.203,2891776,COMPLETED,1
eqargsolver,T-1-caravan-airport-transportation_20151216_1604.gml.20.apx,EE-CO,0.297,2883584,COMPLETED,1
eqargsolver,T-1-cascadespoint-or-us.gml.20.apx,EE-CO,0.307,2875392,COMPLETED,1
eqargsolver,T-1-ER_100_30_5.apx,EE-CO,0.87,2875392,COMPLETED,1
eqargsolver,T-1-ferry2.pfile-L2-C4-06.pddl.2.cnf.apx,EE-CO,10.897,2891776,COMPLETED,1
eqargsolver,T-1-ferry2.pfile-L2-C4-07.pddl.2.cnf.apx,EE-CO,10.732,2883584,COMPLETED,1
eqargsolver,T-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-CO,7.764,2887680,COMPLETED,1
eqargsolver,T-1-grd_1222_5_4.apx,EE-CO,0.347,2887680,COMPLETED,1
eqargsolver,T-1-grd_156_3_6.apx,EE-CO,0.298,2891776,COMPLETED,1
eqargsolver,T-1-grd_1892_1_3.apx,EE-CO,0.323,2887680,COMPLETED,1
eqargsolver,T-1-grd_2130_2_7.apx,EE-CO,0.349,2891776,COMPLETED,1
eqargsolver,T-1-stb_127_253.apx,EE-CO,0.38,2891776,COMPLETED,1
eqargsolver,T-1-stb_192_170.apx,EE-CO,0.734,2883584,COMPLETED,1
eqargsolver,T-1-stb_218_401.apx,EE-CO,4.542,2883584,COMPLETED,1
eqargsolver,T-1-stb_280_229.apx,EE-CO,0.466,2883584,COMPLETED,1
eqargsolver,T-2-admbuster_10000.apx,EE-CO,0.357,2891776,COMPLETED,1
eqargsolver,T-2-admbuster_8000.apx,EE-CO,0.336,2883584,COMPLETED,1
eqargsolver,T-2-afinput_exp_acyclic_depvary_step5_batch_yyy03.apx,EE-CO,0.372,2887680,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_depvary_step4_batch_yyy02.apx,EE-CO,0.44,2883584,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-CO,0.428,2887680,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_indvary1_step1_batch_yyy07.apx,EE-CO,0.372,2887680,COMPLETED,1
eqargsolver,T-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-CO,0.439,2883584,COMPLETED,1
eqargsolver,T-2-ferry2.pfile-L3-C3-03.pddl.2.cnf.apx,EE-CO,32.721,401297408,COMPLETED,1
eqargsolver,T-2-grd_1697_5_7.apx,EE-CO,0.501,2891776,COMPLETED,1
eqargsolver,T-2-grd_3018_3_7.apx,EE-CO,0.508,2887680,COMPLETED,1
eqargsolver,T-2-grd_3434_3_2.apx,EE-CO,0.483,2883584,COMPLETED,1
eqargsolver,T-2-grd_4383_1_10.apx,EE-CO,0.43,2883584,COMPLETED,1
eqargsolver,T-2-grd_5178_1_1.apx,EE-CO,0.664,2891776,COMPLETED,1
eqargsolver,T-2-stb_265_466.apx,EE-CO,658.143,15704064,TIMEOUT,0
eqargsolver,T-2-stb_339_81.apx,EE-CO,659.141,16334848,TIMEOUT,0
eqargsolver,T-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-CO,0.489,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_acyclic_indvary1_step2_batch_yyy09.apx,EE-CO,0.738,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_depvary_step3_batch_yyy08.apx,EE-CO,0.569,2883584,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_depvary_step4_batch_yyy04.apx,EE-CO,0.561,2891776,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,0.621,2879488,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-CO,0.567,2879488,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-CO,0.5,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-CO,0.546,2879488,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-CO,0.482,2887680,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-CO,0.563,2883584,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-CO,0.676,2891776,COMPLETED,1
eqargsolver,T-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,0.596,2891776,COMPLETED,1
eqargsolver,T-3-grd_8034_1_2.apx,EE-CO,0.801,2891776,COMPLETED,1
eqargsolver,T-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,0.964,2883584,COMPLETED,1
eqargsolver,T-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,0.908,2891776,COMPLETED,1
eqargsolver,T-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-CO,0.991,2887680,COMPLETED,1
eqargsolver,T-4-grd_6756_4_7.apx,EE-CO,1.298,2887680,COMPLETED,1
eqargsolver,T-4-grd_8020_3_4.apx,EE-CO,1.417,2891776,COMPLETED,1
mu-toksia,A-1-admbuster_1000.apx,EE-CO,0.258,2883584,COMPLETED,1
mu-toksia,A-1-admbuster_2000.apx,EE-CO,0.282,2883584,COMPLETED,1
mu-toksia,A-1-admbuster_4000.apx,EE-CO,0.299,2891776,COMPLETED,1
mu-toksia,A-1-admbuster_6000.apx,EE-CO,0.333,2887680,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.apx,EE-CO,0.27,2887680,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.apx,EE-CO,0.265,2887680,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.apx,EE-CO,0.249,2883584,COMPLETED,1
mu-toksia,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.apx,EE-CO,0.27,2887680,COMPLETED,1
mu-toksia,A-1-BA_120_30_3.apx,EE-CO,2.561,2887680,COMPLETED,1
mu-toksia,A-1-BA_180_10_2.apx,EE-CO,0.247,2879488,COMPLETED,1
mu-toksia,A-1-BA_200_10_5.apx,EE-CO,0.256,2887680,COMPLETED,1
mu-toksia,A-1-BA_40_80_5.apx,EE-CO,1.163,2875392,COMPLETED,1
mu-toksia,A-1-BA_60_70_3.apx,EE-CO,33.118,50913280,COMPLETED,1
mu-toksia,A-1-brookings-or-us.gml.50.apx,EE-CO,0.25,2887680,COMPLETED,1
mu-toksia,A-1-caravan-or-us.gml.80.apx,EE-CO,0.285,2875392,COMPLETED,1
mu-toksia,A-1-ER_100_100_1.apx,EE-CO,0.253,2887680,COMPLETED,1
mu-toksia,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.apx,EE-CO,0.747,2875392,COMPLETED,1
mu-toksia,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.apx,EE-CO,0.361,2887680,COMPLETED,1
mu-toksia,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,EE-CO,2.685,2883584,COMPLETED,1
mu-toksia,A-1-grd_1790_4_8.apx,EE-CO,0.34,2883584,COMPLETED,1
mu-toksia,A-1-grd_2065_1_8.apx,EE-CO,0.291,2883584,COMPLETED,1
mu-toksia,A-1-grd_418_2_9.apx,EE-CO,0.273,2887680,COMPLETED,1
mu-toksia,A-1-grd_489_5_8.apx,EE-CO,0.282,2879488,COMPLETED,1
mu-toksia,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.apx,EE-CO,0.267,2879488,COMPLETED,1
mu-toksia,A-1-stb_190_70.apx,EE-CO,0.27,2883584,COMPLETED,1
mu-toksia,A-1-stb_291_2.apx,EE-CO,2.205,2887680,COMPLETED,1
mu-toksia,A-1-stb_389_42.apx,EE-CO,0.276,2891776,COMPLETED,1
mu-toksia,A-1-stb_437_137.apx,EE-CO,0.27,2891776,COMPLETED,1
mu-toksia,A-2-admbuster_10000.apx,EE-CO,0.421,2883584,COMPLETED,1
mu-toksia,A-2-admbuster_8000.apx,EE-CO,0.355,2883584,COMPLETED,1
mu-toksia,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,EE-CO,0.518,2879488,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.apx,EE-CO,0.398,2887680,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,EE-CO,0.373,2887680,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,EE-CO,0.386,2891776,COMPLETED,1
mu-toksia,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,EE-CO,0.427,2891776,COMPLETED,1
mu-toksia,A-2-BA_180_20_1.apx,EE-CO,2.619,2883584,COMPLETED,1
mu-toksia,A-2-BA_200_30_2.apx,EE-CO,1.397,2887680,COMPLETED,1
mu-toksia,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,EE-CO,1.106,2883584,COMPLETED,1
mu-toksia,A-2-grd_1697_5_7.apx,EE-CO,0.333,2875392,COMPLETED,1
mu-toksia,A-2-grd_1948_5_1.apx,EE-CO,0.374,2891776,COMPLETED,1
mu-toksia,A-2-grd_3018_3_7.apx,EE-CO,0.453,2887680,COMPLETED,1
mu-toksia,A-2-grd_3908_2_1.apx,EE-CO,0.461,2887680,COMPLETED,1
mu-toksia,A-2-grd_5178_1_1.apx,EE-CO,0.451,2883584,COMPLETED,1
mu-toksia,A-2-stb_422_250.apx,EE-CO,13.585,2891776,COMPLETED,1
mu-toksia,A-2-stb_428_430.apx,EE-CO,9.363,2887680,COMPLETED,1
mu-toksia,A-2-stb_547_485.apx,EE-CO,9.656,2891776,COMPLETED,1
mu-toksia,A-2-WS_300_16_70_30.apx,EE-CO,13.993,2883584,COMPLETED,1
mu-toksia,A-2-WS_300_16_90_30.apx,EE-CO,7.363,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01.apx,EE-CO,0.472,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04.apx,EE-CO,0.455,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-CO,0.732,2883584,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05.apx,EE-CO,0.557,2891776,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.apx,EE-CO,0.489,2875392,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03.apx,EE-CO,0.413,2883584,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09.apx,EE-CO,0.558,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.apx,EE-CO,0.599,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02.apx,EE-CO,0.474,2887680,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03.apx,EE-CO,0.497,2875392,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,EE-CO,0.653,2879488,COMPLETED,1
mu-toksia,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,0.552,2883584,COMPLETED,1
mu-toksia,A-3-bw2.pfile-4-02.pddl.2.cnf.apx,EE-CO,0.779,2887680,COMPLETED,1
mu-toksia,A-3-grd_8034_1_2.apx,EE-CO,0.885,2891776,COMPLETED,1
mu-toksia,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.apx,EE-CO,0.868,2887680,COMPLETED,1
mu-toksia,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,0.932,2891776,COMPLETED,1
mu-toksia,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07.apx,EE-CO,0.966,2887680,COMPLETED,1
mu-toksia,A-4-grd_7891_3_9.apx,EE-CO,1.592,2891776,COMPLETED,1
mu-toksia,B-1-admbuster_1000.apx,EE-CO,0.268,2883584,COMPLETED,1
mu-toksia,B-1-admbuster_2000.apx,EE-CO,0.283,2883584,COMPLETED,1
mu-toksia,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08.apx,EE-CO,0.351,2883584,COMPLETED,1
mu-toksia,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06.apx,EE-CO,0.257,2883584,COMPLETED,1
mu-toksia,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.apx,EE-CO,0.252,2883584,COMPLETED,1
mu-toksia,B-1-BA_100_20_1.apx,EE-CO,0.295,2887680,COMPLETED,1
mu-toksia,B-1-BA_120_20_2.apx,EE-CO,0.292,2891776,COMPLETED,1
mu-toksia,B-1-BA_40_30_3.apx,EE-CO,0.345,3055616,COMPLETED,1
mu-toksia,B-1-BA_40_60_2.apx,EE-CO,0.276,2883584,COMPLETED,1
mu-toksia,B-1-BA_40_80_4.apx,EE-CO,0.369,2887680,COMPLETED,1
mu-toksia,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf.apx,EE-CO,1.079,2883584,COMPLETED,1
mu-toksia,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf.apx,EE-CO,0.319,2887680,COMPLETED,1
mu-toksia,B-1-grd_156_3_6.apx,EE-CO,0.252,2887680,COMPLETED,1
mu-toksia,B-1-grd_1892_1_3.apx,EE-CO,0.295,2875392,COMPLETED,1
mu-toksia,B-1-grd_1948_5_1.apx,EE-CO,0.39,2887680,COMPLETED,1
mu-toksia,B-1-grd_3018_3_7.apx,EE-CO,0.513,2887680,COMPLETED,1
mu-toksia,B-1-massachusetts-archiver_20090912_0208.gml.50.apx,EE-CO,5.706,2891776,COMPLETED,1
mu-toksia,B-1-stb_138_162.apx,EE-CO,0.262,2887680,COMPLETED,1
mu-toksia,B-1-stb_161_74.apx,EE-CO,0.258,2883584,COMPLETED,1
mu-toksia,B-1-stb_199_128.apx,EE-CO,0.265,2887680,COMPLETED,1
mu-toksia,B-1-university-of-pretoria_20150805_1406.normalized.gml.80.apx,EE-CO,0.262,2887680,COMPLETED,1
mu-toksia,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09.apx,EE-CO,0.994,2887680,COMPLETED,1
mu-toksia,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10.apx,EE-CO,0.8,2891776,COMPLETED,1
mu-toksia,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.apx,EE-CO,0.719,2891776,COMPLETED,1
mu-toksia,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,EE-CO,0.637,2891776,COMPLETED,1
mu-toksia,B-2-BA_140_30_5.apx,EE-CO,7.876,2887680,COMPLETED,1
mu-toksia,B-2-comune-di-castellanza_20151218_2338.gml.80.apx,EE-CO,44.241,48734208,COMPLETED,1
mu-toksia,B-2-stb_287_202.apx,EE-CO,3.814,2887680,COMPLETED,1
mu-toksia,B-2-stb_291_2.apx,EE-CO,2.196,2887680,COMPLETED,1
mu-toksia,B-2-stb_330_291.apx,EE-CO,2.102,2891776,COMPLETED,1
mu-toksia,B-2-stb_410_118.apx,EE-CO,1.749,2887680,COMPLETED,1
mu-toksia,B-2-stb_625_161.apx,EE-CO,0.777,2891776,COMPLETED,1
